"mechanism","dominance","r2_dominant_parent","R2_linear_both","gain"
"SPINK1-EGFR",0.624961538461538,0.0188295027007001,0.0641905294357922,0.045361026735092
"SPINK1-NRSN1",0.827461538461538,0.171546027910469,0.179875985778009,0.00832995786753973
"SPINT1-ST14",0.675461538461538,0.31471979027974,0.579708814922169,0.264989024642429
"SPON2-ITGAM",0.961307692307692,0.33767489986211,0.340797894017731,0.00312299415562078
"SPON2-ITGB2",0.982153846153846,0.852420634775361,0.852666978607565,0.000246343832204121
"SPP1-CD44",0.999923076923077,0.860348421319568,0.86060911888279,0.000260697563221668
"SPP1-ITGA4",0.887192307692308,0.0782383063218804,0.0968233858455952,0.0185850795237148
"SPP1-ITGA5",0.778153846153846,0.0464887819272694,0.132188419317796,0.0856996373905263
"SPP1-ITGA9",0.982730769230769,0.135867000139272,0.158852038292674,0.0229850381534022
"SPP1-ITGAV",0.961807692307692,0.171793514338553,0.209796406024311,0.038002891685758
"SPP1-ITGB1",0.995692307692308,0.242921870047677,0.259903450408155,0.0169815803604775
"SPP1-S1PR1",0.779384615384615,0.0242963584063291,0.0846906215825791,0.06039426317625
"SST-SSTR2",0.960576923076923,0.458545202112629,0.489590933058218,0.0310457309455888
"SYTL3-NRXN1",0.993423076923077,0.930812484669248,0.930838134694557,2.56500253097425e-05
"TAC1-TACR1",0.930961538461539,0.517462324085172,0.561070626570628,0.0436083024854562
"TAC1-TACR3",0.840038461538462,0.356271922463382,0.704588157673658,0.348316235210276
"TCN2-CNR1",0.606153846153846,0.0960995277567823,0.230489323663358,0.134389795906576
"TCN2-LRP2",0.968538461538462,0.366164744295532,0.381809907379028,0.0156451630834961
"TCTN1-TMEM67",0.750692307692308,0.178009055489749,0.260840732211975,0.0828316767222265
"TFPI-F3",0.979846153846154,0.365294743919693,0.375618495595815,0.010323751676122
"TFPI-LRP1",0.883269230769231,0.704934496177279,0.754883330452519,0.04994883427524
"TFPI-SDC4",0.657038461538461,0.208869669239386,0.334291739124681,0.125422069885295
"TFPI-VLDLR",0.804653846153846,0.408123141464005,0.465755033145171,0.0576318916811661
"TG-ASGR1",0.802230769230769,0.586571831222212,0.825942396023357,0.239370564801145
"TG-LRP2",0.550038461538461,0.111606336222151,0.360659802200996,0.249053465978845
"TGFA-EGFR",0.909269230769231,0.374518481450532,0.386791348023349,0.0122728665728176
"TGFA-ERBB2",0.894846153846154,0.366369196900874,0.379271298467205,0.0129021015663309
"TGFA-ERBB3",0.783961538461538,0.202851372300075,0.234773468436816,0.0319220961367412
"TGFA-ERBB4",0.937153846153846,0.75101219865885,0.756726100179617,0.00571390152076712
"TGFB1-ACVRL1",0.927923076923077,0.689965782765598,0.703094357864828,0.0131285750992303
"TGFB1-CAV1",0.999346153846154,0.971379610455992,0.971466673370393,8.70629144009705e-05
"TGFB1-CD109",0.887384615384615,0.56637840941866,0.582400941352675,0.0160225319340145
"TGFB1-CXCR4",0.719576923076923,0.97445699518052,0.976742561636455,0.00228556645593492
"TGFB1-ENG",0.984038461538462,0.8802375324374,0.882037319207469,0.0017997867700692
"TGFB1-ITGAV",0.997269230769231,0.898874019216882,0.89972152574298,0.000847506526097885
"TGFB1-ITGB6",0.831423076923077,0.110497809678291,0.17825647517187,0.0677586654935792
"TGFB1-ITGB8",0.803538461538462,0.424911133908227,0.444106661340861,0.0191955274326345
"TGFB1-SDC2",0.995076923076923,0.903405429767187,0.904226070211415,0.000820640444227694
"TGFB1-TGFBR1",0.997461538461539,0.960090130582272,0.960323110681373,0.000232980099100666
"TGFB1-TGFBR2",0.997384615384615,0.917118718315299,0.91810267582889,0.000983957513591149
"TGFB1-TGFBR3",0.991192307692308,0.879620693419946,0.881462743505968,0.00184205008602212
"TGFB2-ACVR1",0.678038461538462,0.485765748275254,0.55930258175397,0.0735368334787159
"TGFB2-ENG",0.729153846153846,0.394414018972207,0.48454268423161,0.0901286652594028
"TGFB2-TGFBR1",0.565307692307692,0.303746814552402,0.485730410855258,0.181983596302856
"TGFB2-TGFBR2",0.580923076923077,0.355357272063471,0.608154740450799,0.252797468387329
"TGFB2-TGFBR3",0.608269230769231,0.401521145284399,0.515727865104534,0.114206719820135
"TGFB3-ACVRL1",0.789653846153846,0.50517832798862,0.564627934100122,0.0594496061115019
"TGFB3-ENG",0.526423076923077,0.283667737541859,0.451185753787992,0.167518016246132
"TGFB3-TGFBR1",0.699884615384615,0.411970292486759,0.528616321660386,0.116646029173627
"TGFB3-TGFBR2",0.747,0.5688042131372,0.720857750525432,0.152053537388232
"TGFB3-TGFBR3",0.567730769230769,0.314599364348317,0.536912442820953,0.222313078472637
"TGM2-ITGA4",0.522884615384615,0.0830908206303291,0.182652077072645,0.0995612564423159
"TGM2-ITGA9",0.740076923076923,0.420464860921461,0.490766622484079,0.0703017615626179
"TGM2-ITGB1",0.962961538461538,0.912053225321795,0.916364784278648,0.00431155895685298
"TGM2-ITGB3",0.936653846153846,0.380595870464726,0.401199189249025,0.0206033187842998
"TGM2-SDC4",0.591576923076923,0.231300869934118,0.30993526300965,0.0786343930755317
"TGM2-TBXA2R",0.9705,0.612752536924384,0.618880228452907,0.0061276915285231
"THBS1-CD36",0.617153846153846,0.135951972223655,0.17856336995352,0.0426113977298648
"THBS1-CD47",0.822730769230769,0.431641468022832,0.47571485535885,0.0440733873360185
"THBS1-ITGA2B",0.873923076923077,0.625704071768171,0.643672140588964,0.0179680688207936
"THBS1-ITGA3",0.931769230769231,0.364300493048854,0.397103256983247,0.0328027639343936
"THBS1-ITGA4",0.520346153846154,0.109241643245974,0.243157886880458,0.133916243634484
"THBS1-ITGA6",0.534769230769231,0.29813859312672,0.436805001885975,0.138666408759255
"THBS1-ITGB1",0.945,0.668742359373303,0.700936253709276,0.032193894335973
"THBS1-ITGB3",0.930615384615385,0.592601159411135,0.606103084929383,0.0135019255182487
"THBS1-LRP1",0.865923076923077,0.481201057939982,0.548604425339706,0.0674033673997232
"THBS1-LRP5",0.761230769230769,0.478245744387383,0.5235769091128,0.0453311647254167
"THBS1-SCARB1",0.682538461538462,0.278924076630449,0.344614627101107,0.0656905504706577
"THBS1-SDC1",0.513384615384615,0.249483994591922,0.525694679520082,0.27621068492816
"THBS1-SDC4",0.624384615384615,0.53406528583724,0.645015487974836,0.110950202137597
"THBS1-TNFRSF11B",0.969384615384615,0.46750774059666,0.468740061004045,0.00123232040738469
"THBS2-CD47",0.668423076923077,0.386337712540873,0.461973533896087,0.0756358213552139
"THBS2-ITGA4",0.670076923076923,0.251003166385927,0.306171536220319,0.0551683698343916
"THBS2-ITGA6",0.693153846153846,0.386085261580094,0.458467619754988,0.0723823581748942
"THBS2-ITGB1",0.909423076923077,0.722950270920921,0.766933223604035,0.0439829526831146
"THBS2-NOTCH3",0.777230769230769,0.456897954006454,0.506960210543795,0.050062256537341
"THBS2-NOTCH4",0.966153846153846,0.576428659626594,0.582393588011261,0.00596492838466689
"TIMP1-CD63",0.998384615384615,0.982482927221308,0.982680844177171,0.000197916955863686
"TIMP2-ITGA3",0.990653846153846,0.659564330989562,0.661312793544185,0.00174846255462247
"TIMP2-ITGB1",0.851038461538462,0.763520994171391,0.814830985664009,0.0513099914926177
"TIMP3-AGTR2",0.919538461538462,0.574733334375671,0.591973953711297,0.0172406193356264
"TIMP3-KDR",0.910230769230769,0.452241416286463,0.493324957679531,0.0410835413930681
"TNC-CNTN1",0.906961538461538,0.685730629371594,0.721270659320046,0.0355400299484514
"TNC-EGFR",0.818153846153846,0.428505790001604,0.470264421661042,0.0417586316594387
"TNC-ITGA2",0.975384615384615,0.571658287981349,0.576412580245571,0.00475429226422197
"TNC-ITGA5",0.934384615384615,0.639200553764493,0.6497383513679,0.0105377976034068
"TNC-ITGA7",0.964730769230769,0.636774685059719,0.6419078208048,0.00513313574508178
"TNC-ITGA8",0.904961538461538,0.436316555472972,0.447750185125681,0.0114336296527092
"TNC-ITGA9",0.505423076923077,0.170917432603049,0.508402566746025,0.337485134142976
"TNC-ITGAV",0.721423076923077,0.434246534593216,0.502299887108034,0.0680533525148177
"TNC-ITGB1",0.847807692307692,0.53269409379492,0.597843728760343,0.0651496349654228
"TNC-NT5E",0.993615384615385,0.738020576942756,0.7392099317551,0.00118935481234439
"TNC-PTPRB",0.944730769230769,0.506541597009698,0.511812066019666,0.00527046900996742
"TNC-PTPRZ1",0.843384615384615,0.708813427222956,0.761480628510143,0.0526672012871878
"TNC-SDC1",0.766807692307692,0.475722399246244,0.531347372508295,0.0556249732620503
"TNC-SDC4",0.832769230769231,0.501597352539466,0.528975942248675,0.0273785897092093
"TNFSF10-TNFRSF10B",0.947153846153846,0.723087619071102,0.727663090009513,0.00457547093841093
"TNFSF10-TNFRSF11B",0.936230769230769,0.687380395780011,0.69400275963898,0.00662236385896864
"TNFSF12-TNFRSF12A",0.678346153846154,0.14163909384486,0.229762867917914,0.0881237740730548
"TNFSF13B-TNFRSF13B",0.888153846153846,0.096458476859215,0.104625913801823,0.00816743694260787
"TNFSF9-TRAF2",0.992576923076923,0.774513366996816,0.775311400011724,0.00079803301490855
"TSLP-IL7R",0.935076923076923,0.228434471454474,0.241063451942894,0.0126289804884203
"UBA52-ACVR1",1,1,1,0
"UBA52-BMPR1B",0.999923076923077,0.999825031640159,0.999825153504035,1.21863876545447e-07
"UBA52-EGFR",1,1,1,2.22044604925031e-16
"UBA52-ERBB2",1,1,1,0
"UBA52-FSHR",1,1,1,0
"UBA52-NOTCH1",1,1,1,2.22044604925031e-16
"UBA52-TGFBR1",1,1,1,0
"UBA52-TGFBR2",1,1,1,0
"VCAM1-ITGA4",0.657269230769231,0.21623552652064,0.320561226743017,0.104325700222377
"VCAM1-ITGA9",0.691961538461539,0.336366483610087,0.499409461059873,0.163042977449786
"VCAM1-ITGAD",1,1,1,0
"VCAM1-ITGB1",0.936230769230769,0.729420054203925,0.754052107164924,0.0246320529609986
"VCAM1-ITGB2",0.998769230769231,0.876914455913225,0.877196591127276,0.000282135214050627
"VCAN-CD44",0.999961538461538,0.99996322808828,0.999963271818199,4.37299193523089e-08
"VCAN-EGFR",0.916615384615385,0.619314314406621,0.66680045559521,0.0474861411885884
"VCAN-ITGA4",0.824615384615385,0.514970493361272,0.584998094041448,0.0700276006801759
"VCAN-ITGB1",0.779461538461538,0.691177872519757,0.797483723127459,0.106305850607702
"VCAN-SELL",0.976576923076923,0.471838573934575,0.471860968103767,2.23941691919749e-05
"VCAN-TLR1",1,1,1,0
"VCAN-TLR2",0.998653846153846,0.845437182685245,0.846268440596258,0.000831257911012795
"VEGFA-EGFR",0.502,0.14870439552924,0.334274263887512,0.185569868358272
"VEGFA-EPHB2",0.534538461538462,0.212370239835496,0.360559824721578,0.148189584886082
"VEGFA-FLT1",0.750115384615385,0.25782457558813,0.390032400271067,0.132207824682937
"VEGFA-GPC1",0.862,0.501834364053491,0.570390877066463,0.0685565130129725
"VEGFA-ITGA9",0.882692307692308,0.552040386817677,0.615692421178463,0.0636520343607858
"VEGFA-ITGAV",0.744269230769231,0.378791025328554,0.480919880203914,0.10212885487536
"VEGFA-ITGB1",0.988730769230769,0.892615998505885,0.897477302586278,0.00486130408039287
"VEGFA-KDR",0.684230769230769,0.386501974174457,0.495553682265815,0.109051708091358
"VEGFA-NRP1",0.750461538461539,0.521732840752559,0.585495767299332,0.0637629265467728
"VEGFA-NRP2",0.684769230769231,0.329662613414772,0.409799513426395,0.0801369000116229
"VEGFA-RET",0.908192307692308,0.374517540226819,0.404666208004691,0.0301486677778713
"VEGFA-SIRPA",0.518115384615385,0.223011342599409,0.351780861304879,0.12876951870547
"VEGFA-TYRO3",0.880692307692308,0.339199560784339,0.387184890180251,0.047985329395912
"VEGFB-FLT1",0.904961538461538,0.441094959708002,0.474899423496466,0.0338044637884644
"VEGFB-NRP1",0.6065,0.261411386617726,0.504795703688511,0.243384317070785
"VEGFB-RET",0.977653846153846,0.741912785248128,0.754600521252764,0.0126877360046368
"VEGFB-TYRO3",0.968538461538462,0.577480282165139,0.593691716863717,0.0162114346985776
"VEGFC-FLT1",0.725653846153846,0.303405823994395,0.406129635730086,0.102723811735691
"VEGFC-FLT4",0.785384615384615,0.198631065562424,0.243496980144535,0.0448659145821105
"VEGFC-ITGA9",0.955461538461538,0.53459591201528,0.557570168597803,0.0229742565825233
"VEGFC-ITGB1",0.993576923076923,0.895214713012957,0.897898167270577,0.00268345425761995
"VEGFC-KDR",0.905038461538462,0.537590766166256,0.582680092438352,0.0450893262720954
"VEGFC-LYVE1",0.584653846153846,0.058196842785495,0.213384179583166,0.155187336797671
"VEGFC-NRP2",0.907653846153846,0.4261255801484,0.465208083073758,0.0390825029253581
"VEGFC-VIPR2",0.924615384615385,0.219386811088988,0.248175395961279,0.0287885848722911
"VIM-CD44",0.969615384615385,0.974611908443838,0.976817405058879,0.0022054966150411
"VIP-ADCYAP1R1",0.991153846153846,0.137419164923399,0.145337660956942,0.00791849603354353
"VIP-NPR3",0.984576923076923,0.161496753433796,0.168997399799343,0.00750064636554693
"VIP-VIPR1",0.559230769230769,0.0910993496511098,0.0997117779737684,0.00861242832265856
"VIP-VIPR2",0.916615384615385,0.0312649609436118,0.0414257567117355,0.0101607957681237
"VTN-CD47",0.806884615384615,0.596294747845901,0.658175580841242,0.0618808329953415
"VTN-ITGA2B",0.924576923076923,0.637165147907231,0.655910485634264,0.0187453377270334
"VTN-ITGA3",0.941576923076923,0.390145191100548,0.390627193331029,0.00048200223048106
"VTN-ITGA5",0.789384615384615,0.30605592474897,0.306204704671566,0.00014877992259682
"VTN-ITGA8",0.782,0.183253574765754,0.204020298588638,0.0207667238228844
"VTN-ITGAV",0.589230769230769,0.0721084220416402,0.210058204367579,0.137949782325939
"VTN-ITGB1",0.851461538461538,0.590544291610758,0.610606494049795,0.0200622024390363
"VTN-ITGB3",0.943769230769231,0.51571991417968,0.532116297166398,0.016396382986718
"VTN-ITGB5",0.650576923076923,0.156099339143452,0.265884482094771,0.10978514295132
"VTN-ITGB6",0.962423076923077,0.318580530559802,0.319544774837409,0.000964244277607218
"VTN-ITGB8",0.889769230769231,0.286601249834647,0.289562411543661,0.00296116170901423
"VTN-KDR",0.533576923076923,0.133928388705881,0.278381442408746,0.144453053702865
"VTN-PLAUR",0.988346153846154,0.481352968051011,0.487993880538638,0.00664091248762749
"VTN-PVR",0.954692307692308,0.424685730532674,0.425693217864797,0.00100748733212347
"VTN-TNFRSF11B",0.972192307692308,0.519258524638342,0.519617962891315,0.000359438252972799
"VWF-GP1BA",0.966769230769231,0.412934588150043,0.429044227986444,0.0161096398364007
"VWF-ITGA2B",0.617653846153846,0.110672010006029,0.337201755166657,0.226529745160628
"VWF-SIRPA",0.848961538461538,0.224632415688424,0.260045367926617,0.0354129522381931
"VWF-TNFRSF11B",0.855461538461538,0.224792501839226,0.24039984936126,0.0156073475220345
"WNT2-FZD1",0.909807692307692,0.52112341504417,0.585347833849559,0.0642244188053894
"WNT2-FZD5",0.618615384615385,0.0794432944232548,0.174284645402855,0.0948413509796
"WNT2-FZD8",0.807538461538462,0.156684747520689,0.194294630670756,0.0376098831500669
"WNT2-FZD9",0.762576923076923,0.0898199252183069,0.133880591700261,0.0440606664819543
"WNT2-LRP6",0.943653846153846,0.615264684872165,0.631575112204343,0.0163104273321777
"WNT3-FZD1",0.997653846153846,0.466773662224394,0.466794017022331,2.03547979361618e-05
"WNT3-FZD5",0.976461538461538,0.194295603368045,0.194556332001516,0.00026072863347093
"WNT3-FZD8",0.992538461538462,0.317298454224679,0.317304144022492,5.68979781295775e-06
"WNT3-LRP6",0.999538461538461,0.698433496530773,0.698772850819534,0.000339354288761085
"WNT3-RYK",0.9995,0.817292442350223,0.817306109617852,1.36672676283034e-05
"WNT4-FZD2",0.953692307692308,0.560177883795808,0.587465976930612,0.0272880931348032
"WNT4-FZD6",0.699461538461538,0.287945186438587,0.434347767803244,0.146402581364657
"WNT5A-FZD1",0.594730769230769,0.336946992557936,0.494271782453923,0.157324789895987
"WNT5A-FZD2",0.749692307692308,0.469305739087873,0.601603391188648,0.132297652100775
"WNT5A-FZD4",0.766807692307692,0.409767047195235,0.493912334656062,0.0841452874608268
"WNT5A-FZD5",0.950115384615385,0.366329609430754,0.383727662698066,0.0173980532673123
"WNT5A-FZD6",0.904230769230769,0.424330211717861,0.460722216719591,0.0363920050017295
"WNT5A-FZD8",0.811846153846154,0.476727162879076,0.543686693658291,0.0669595307792146
"WNT5A-LRP5",0.747846153846154,0.409527837943824,0.483246083792722,0.073718245848898
"WNT5A-MCAM",0.652115384615385,0.323671936347154,0.417037032860619,0.0933650965134653
"WNT5A-ROR1",0.595653846153846,0.352206000822155,0.461486328698773,0.109280327876618
"WNT5A-ROR2",0.598884615384615,0.345214060663328,0.48725212608314,0.142038065419812
"WNT5A-RYK",0.766692307692308,0.390367650135665,0.501791081704384,0.111423431568719
"WNT7A-FZD10",0.512807692307692,0.542790257063681,0.57329960160431,0.0305093445406291
"WNT7A-FZD5",0.805153846153846,0.717208123223439,0.718953498587746,0.00174537536430686
"WNT7A-FZD9",0.945653846153846,0.947140915814565,0.947773864164001,0.000632948349436058
"WNT7A-LRP6",1,1,1,0
"WNT7B-FZD1",0.931346153846154,0.436251027285037,0.467972852886719,0.0317218256016827
"WNT7B-FZD10",0.915846153846154,0.147326126458854,0.177939575847931,0.0306134493890766
"WNT7B-LRP5",0.8195,0.274530328358197,0.327126563226812,0.0525962348686143
