"mechanism","ligand","receptor","frac_from_ligand","dominance","dominant","r_dominant","r_other","max_r_any_input_gene","nearest_gene"
"CALM1-PDE1A","Calm1","Pde1a",0.000538461538461538,0.999461538461539,"receptor",0.989136090991496,0.06179329253088,0.989136090991487,"Pde1a"
"CALM1-PDE1B","Calm1","Pde1b",0,1,"receptor",1,0.617916569514472,1,"Pde1b"
"CALM1-PDE1C","Calm1","Pde1c",0.000576923076923077,0.999423076923077,"receptor",0.997681613684646,0.205830978102474,0.997681613684642,"Pde1c"
"CALM1-PTPRA","Calm1","Ptpra",0.000346153846153846,0.999653846153846,"receptor",0.999789408428712,0.354416065616487,0.999789408428712,"Ptpra"
"CALM1-SELL","Calm1","Sell",3.84615384615385e-05,0.999961538461538,"receptor",0.999966736610473,-0.0278067075572663,0.999966736610466,"Sell"
"CALM1-TRPC3","Calm1","Trpc3",3.84615384615385e-05,0.999961538461538,"receptor",0.999708593755945,0.225895063835265,0.999708593755942,"Trpc3"
"CALM1-TRPC5","Calm1","Trpc5",0,1,"receptor",1,0.122851873858035,0.999999999999999,"Trpc5"
"CALM1-VIPR1","Calm1","Vipr1",0,1,"receptor",1,0.104547544789995,0.999999999999994,"Vipr1"
"CALM2-ABCA1","Calm2","Abca1",0.00242307692307692,0.997576923076923,"receptor",0.981226182685447,0.0694678018860802,0.981226182685451,"Abca1"
"CALM2-ADCY8","Calm2","Adcy8",0,1,"receptor",1,0.59188601544704,1,"Adcy8"
"CALM2-CACNA1C","Calm2","Cacna1c",0.0481923076923077,0.951807692307692,"receptor",0.630420277637632,0.25530384752304,0.630420277637628,"Cacna1c"
"CALM2-EGFR","Calm2","Egfr",0.00265384615384615,0.997346153846154,"receptor",0.969931804225071,-0.0358400121862241,0.969931804225065,"Egfr"
"CALM2-GRM5","Calm2","Grm5",3.84615384615385e-05,0.999961538461538,"receptor",0.999562481854935,0.71198750357654,0.999562481854942,"Grm5"
"CALM2-GRM7","Calm2","Grm7",0.202076923076923,0.797923076923077,"receptor",0.662311737720828,0.349362220796279,0.662311737720825,"Grm7"
"CALM2-INSR","Calm2","Insr",0.000384615384615385,0.999615384615385,"receptor",0.997308870285936,0.147612867513255,0.997308870285941,"Insr"
"CALM2-KCNQ1","Calm2","Kcnq1",0.000269230769230769,0.999730769230769,"receptor",0.991503630105501,-0.0310371210034361,0.991503630105496,"Kcnq1"
"CALM2-KCNQ3","Calm2","Kcnq3",0.000153846153846154,0.999846153846154,"receptor",0.94803118281274,0.575958915210513,0.94803118281274,"Kcnq3"
"CALM2-KCNQ5","Calm2","Kcnq5",0.0140384615384615,0.985961538461538,"receptor",0.834217632325399,0.117473900550347,0.834217632325405,"Kcnq5"
"CALM2-MYLK","Calm2","Mylk",0.0141153846153846,0.985884615384615,"receptor",0.91237481234944,-0.0372254247870412,0.912374812349437,"Mylk"
"CALM2-PDE1A","Calm2","Pde1a",0.0015,0.9985,"receptor",0.986984305423942,0.0410742389547504,0.986984305423937,"Pde1a"
"CALM2-PDE1B","Calm2","Pde1b",0,1,"receptor",1,0.692033358559581,1,"Pde1b"
"CALM2-PDE1C","Calm2","Pde1c",0.00176923076923077,0.998230769230769,"receptor",0.978158653499184,0.229274073467017,0.978158653499178,"Pde1c"
"CALM2-SELL","Calm2","Sell",7.69230769230769e-05,0.999923076923077,"receptor",0.998634635143972,-0.0567923516008825,0.99863463514396,"Sell"
"CALM2-TRPC5","Calm2","Trpc5",3.84615384615385e-05,0.999961538461538,"receptor",0.999652227147766,0.129307040124568,0.999652227147766,"Trpc5"
"CALR-ITGA2B","Calr","Itga2b",0.00188461538461538,0.998115384615385,"receptor",0.885589162540069,0.00791437347037624,0.885589162540067,"Itga2b"
"CALR-ITGA3","Calr","Itga3",0.000307692307692308,0.999692307692308,"receptor",0.978844355600907,0.122247798527577,0.978844355600902,"Itga3"
"CALR-ITGAV","Calr","Itgav",0.0015,0.9985,"receptor",0.984397752259092,0.373759047400345,0.984397752259092,"Itgav"
"CALR-LRP1","Calr","Lrp1",0.00807692307692308,0.991923076923077,"receptor",0.990093821177335,0.555843086973017,0.990093821177343,"Lrp1"
"CALR-SCARF1","Calr","Scarf1",0,1,"receptor",1,0.141774991045569,1,"Scarf1"
"CAMP-EGFR","Camp","Egfr",0.829653846153846,0.829653846153846,"ligand",0.234291007639799,-0.0130803003671492,0.43154730368663,"Mst1"
"CAMP-IGF1R","Camp","Igf1r",0.920615384615385,0.920615384615385,"ligand",0.464212411782234,-0.0975426312596613,0.587671961841264,"Slc2a2"
"CAMP-P2RX7","Camp","P2rx7",0.345538461538462,0.654461538461538,"receptor",0.33545658616476,-0.0250342547489712,0.354404677947355,"Tlr1"
"CCK-CCKBR","Cck","Cckbr",0.00661538461538461,0.993384615384615,"receptor",0.80028436978624,0.0819657973510471,0.800284369786233,"Cckbr"
"CCL11-ACKR4","Ccl11","Ackr4",0.303961538461538,0.696038461538462,"receptor",0.334506675630636,0.200089967300254,0.334506675630634,"Ackr4"
"CCL11-CCR2","Ccl11","Ccr2",0.503076923076923,0.503076923076923,"ligand",0.267752350642191,0.30887663537095,0.30887663537095,"Ccr2"
"CCL2-ACKR4","Ccl2","Ackr4",0.566038461538461,0.566038461538461,"ligand",0.262088167666547,0.32031679035838,0.320316790358381,"Ackr4"
"CCL2-CCR1","Ccl2","Ccr1",0.705884615384615,0.705884615384615,"ligand",0.316121696437532,0.309696770635061,0.316121696437533,"Ccl2"
"CCL2-CCR2","Ccl2","Ccr2",0.783192307692308,0.783192307692308,"ligand",0.333817164049602,0.22049006404194,0.333817164049602,"Ccl2"
"CCL2-CCR4","Ccl2","Ccr4",0,1,"receptor",1,0.118750321784468,1,"Ccr4"
"CCL25-ACKR4","Ccl25","Ackr4",0.0719230769230769,0.928076923076923,"receptor",0.48454602792014,0.29677414822735,0.484546027920144,"Ackr4"
"CCL25-CCR9","Ccl25","Ccr9",0.0411923076923077,0.958807692307692,"receptor",0.531810167271166,0.15893683405447,0.531810167271165,"Ccr9"
"CCL7-ACKR4","Ccl7","Ackr4",0.535923076923077,0.535923076923077,"ligand",0.314568677664031,0.267826220401421,0.314568677664032,"Ccl7"
"CCL7-CCR1","Ccl7","Ccr1",0.700769230769231,0.700769230769231,"ligand",0.275578842324629,0.267844767072828,0.350492503025396,"Agrp"
"CCL7-CCR2","Ccl7","Ccr2",0.810038461538461,0.810038461538461,"ligand",0.302205508728756,0.217613205620157,0.302205508728757,"Ccl7"
"CD14-ITGA4","Cd14","Itga4",0.998653846153846,0.998653846153846,"ligand",0.978636836736255,0.0568873591439854,0.978636836736253,"Cd14"
"CD14-ITGB1","Cd14","Itgb1",0.999884615384615,0.999884615384615,"ligand",0.994013401509676,0.0357809863979926,0.994013401509679,"Cd14"
"CD34-SELL","Cd34","Sell",0.0345,0.9655,"receptor",0.614311325231691,0.0359519409221125,0.614311325231693,"Sell"
"CDH1-CDH2","Cdh1","Cdh2",0.821269230769231,0.821269230769231,"ligand",0.577004626180283,-0.00431496831697094,0.577004626180283,"Cdh1"
"CDH1-EGFR","Cdh1","Egfr",0.750384615384615,0.750384615384615,"ligand",0.624472378867347,0.406476224808056,0.624472378867347,"Cdh1"
"CDH1-ERBB3","Cdh1","Erbb3",0.437884615384615,0.562115384615385,"receptor",0.433610954565462,0.383912628182212,0.433610954565465,"Erbb3"
"CDH1-IGF1R","Cdh1","Igf1r",0.935115384615385,0.935115384615385,"ligand",0.77771161437275,0.172116403812626,0.777711614372757,"Cdh1"
"CDH1-ITGAE","Cdh1","Itgae",0.0296923076923077,0.970307692307692,"receptor",0.530529619907048,0.0949941782281032,0.530529619907047,"Itgae"
"CDH1-LRP5","Cdh1","Lrp5",0.593230769230769,0.593230769230769,"ligand",0.47017507898798,0.488175137035451,0.48817513703545,"Lrp5"
"CDH1-PTPRF","Cdh1","Ptprf",0.962730769230769,0.962730769230769,"ligand",0.816767978442031,0.460745570710687,0.816767978442025,"Cdh1"
"CDH1-PTPRM","Cdh1","Ptprm",0.836230769230769,0.836230769230769,"ligand",0.613678508615608,0.219150783467034,0.613678508615609,"Cdh1"
"CFH-ITGAM","Cfh","Itgam",0.0444230769230769,0.955576923076923,"receptor",0.756857137378898,0.302896760883551,0.756857137378898,"Itgam"
"CFH-SELL","Cfh","Sell",0.0795384615384615,0.920461538461538,"receptor",0.459632613833406,0.0660540102299005,0.459632613833405,"Sell"
"CGN-F11R","Cgn","F11r",0.917846153846154,0.917846153846154,"ligand",0.676549644320124,0.282149358121495,0.676549644320126,"Cgn"
"CGN-OCLN","Cgn","Ocln",0.202192307692308,0.797807692307692,"receptor",0.589694438509947,0.540288876577019,0.589694438509947,"Ocln"
"CGN-TGFBR1","Cgn","Tgfbr1",0.968,0.968,"ligand",0.763137340551575,0.139610239554326,0.763137340551567,"Cgn"
"CGN-TGFBR2","Cgn","Tgfbr2",0.961038461538462,0.961038461538462,"ligand",0.775430327535623,0.0962665808299896,0.775430327535622,"Cgn"
"CHAD-ITGA2","Chad","Itga2",0.8035,0.8035,"ligand",0.236141196520181,0.213480833712588,0.383927732113756,"Igf2"
"CHAD-ITGB1","Chad","Itgb1",0.990538461538462,0.990538461538462,"ligand",0.935740915847269,0.0551576416994269,0.935740915847263,"Chad"
"CLCF1-CNTFR","Clcf1","Cntfr",0.901884615384615,0.901884615384615,"ligand",0.566353293644854,0.118763634788592,0.566353293644852,"Clcf1"
"CLCF1-CRLF1","Clcf1","Crlf1",0.9875,0.9875,"ligand",0.867345075277067,0.255305440934619,0.86734507527707,"Clcf1"
"CLCF1-IL6ST","Clcf1","Il6st",0.998384615384615,0.998384615384615,"ligand",0.975041510745927,0.147951107201546,0.975041510745929,"Clcf1"
"CLCF1-LIFR","Clcf1","Lifr",0.994230769230769,0.994230769230769,"ligand",0.872683889455123,0.110930459938212,0.872683889455126,"Clcf1"
"CLEC11A-KIT","Clec11a","Kit",0.891192307692308,0.891192307692308,"ligand",0.634076794852865,0.286786593718518,0.634076794852866,"Clec11a"
"CNTF-CNTFR","Cntf","Cntfr",0.980307692307692,0.980307692307692,"ligand",0.775916672082836,0.0824125072953266,0.775916672082847,"Cntf"
"CNTF-IL6ST","Cntf","Il6st",0.9995,0.9995,"ligand",0.987881253415251,0.0374286544490547,0.987881253415243,"Cntf"
"CNTF-LIFR","Cntf","Lifr",0.999076923076923,0.999076923076923,"ligand",0.968734107473485,0.0533686747995099,0.968734107473487,"Cntf"
"CNTN2-CNTN1","Cntn2","Cntn1",0.929038461538462,0.929038461538462,"ligand",0.979471606622311,0.457415174408733,0.979471606622324,"Cntn2"
"CNTN2-CNTNAP2","Cntn2","Cntnap2",0.988076923076923,0.988076923076923,"ligand",0.994614753263587,0.413358891835394,0.994614753263581,"Cntn2"
"CNTN2-NRCAM","Cntn2","Nrcam",0.936807692307692,0.936807692307692,"ligand",0.941694412830142,0.490739367767536,0.941694412830141,"Cntn2"
"CNTN2-NRP1","Cntn2","Nrp1",0.980115384615385,0.980115384615385,"ligand",0.807732669436716,0.0110900677822614,0.807732669436721,"Cntn2"
"CNTN4-PTPRG","Cntn4","Ptprg",0.917615384615385,0.917615384615385,"ligand",0.654120156655339,0.343887478182917,0.654120156655352,"Cntn4"
"COL11A1-DDR1","Col11a1","Ddr1",0.0876153846153846,0.912384615384615,"receptor",0.781802618150953,-0.0515768873766155,0.781802618150952,"Ddr1"
"COL11A1-ITGA2","Col11a1","Itga2",0.0173461538461538,0.982653846153846,"receptor",0.81747357097901,0.0704689066184462,0.817473570979007,"Itga2"
"COL11A1-ITGB1","Col11a1","Itgb1",0.760076923076923,0.760076923076923,"ligand",0.556294582129644,0.52505776472858,0.719566339005094,"Igf2"
"COL14A1-CD44","Col14a1","Cd44",0.999884615384615,0.999884615384615,"ligand",0.999754833074903,0.294175869731535,0.999754833074907,"Col14a1"
"COL18A1-GPC1","Col18a1","Gpc1",0.322192307692308,0.677807692307692,"receptor",0.729699106105365,0.405378062850155,0.729699106105368,"Gpc1"
"COL18A1-GPC4","Col18a1","Gpc4",0.0705384615384615,0.929461538461538,"receptor",0.791279145983365,0.259273242669352,0.791279145983359,"Gpc4"
"COL18A1-ITGA5","Col18a1","Itga5",0.0272307692307692,0.972769230769231,"receptor",0.887449068011008,0.235869958933701,0.887449068011006,"Itga5"
"COL18A1-ITGB1","Col18a1","Itgb1",0.856192307692308,0.856192307692308,"ligand",0.866397690497956,0.546381891253139,0.866397690497955,"Col18a1"
"COL18A1-KDR","Col18a1","Kdr",0.149884615384615,0.850115384615385,"receptor",0.832309210230462,0.484797746321368,0.832309210230466,"Kdr"
"COL1A1-CD36","Col1a1","Cd36",0.00503846153846154,0.994961538461538,"receptor",0.978986060050416,0.0237686458638919,0.97898606005042,"Cd36"
"COL1A1-CD44","Col1a1","Cd44",0.904846153846154,0.904846153846154,"ligand",0.95473421694076,0.40833329585971,0.954734216940758,"Col1a1"
"COL1A1-CD93","Col1a1","Cd93",0.00580769230769231,0.994192307692308,"receptor",0.981593828517086,0.179023344641913,0.981593828517094,"Cd93"
"COL1A1-DDR1","Col1a1","Ddr1",0.000461538461538462,0.999538461538461,"receptor",0.998089734131326,0.0715148026969763,0.998089734131325,"Ddr1"
"COL1A1-DDR2","Col1a1","Ddr2",0.000307692307692308,0.999692307692308,"receptor",0.999413943875719,0.505743168141933,0.999413943875723,"Ddr2"
"COL1A1-FLT4","Col1a1","Flt4",0.000115384615384615,0.999884615384615,"receptor",0.999840087580103,0.11659774100223,0.999840087580107,"Flt4"
"COL1A1-ITGA1","Col1a1","Itga1",0.00257692307692308,0.997423076923077,"receptor",0.969531035289065,0.132333186128132,0.969531035289069,"Itga1"
"COL1A1-ITGA11","Col1a1","Itga11",0,1,"receptor",1,0.376189825703871,0.999999999999997,"Itga11"
"COL1A1-ITGA2","Col1a1","Itga2",0.000461538461538462,0.999538461538461,"receptor",0.969917716895056,0.128057911675201,0.969917716895058,"Itga2"
"COL1A1-ITGA5","Col1a1","Itga5",0.000153846153846154,0.999846153846154,"receptor",0.999807311602805,0.191194440236731,0.999807311602798,"Itga5"
"COL1A1-ITGAV","Col1a1","Itgav",0.00107692307692308,0.998923076923077,"receptor",0.993463691723455,0.277412858591551,0.993463691723452,"Itgav"
"COL1A1-ITGB1","Col1a1","Itgb1",0.0348846153846154,0.965115384615385,"receptor",0.979272878908328,0.462022264117205,0.979272878908325,"Itgb1"
"COL1A1-TMPRSS6","Col1a1","Tmprss6",0,1,"receptor",1,-0.224767407903579,0.999999999999996,"Tmprss6"
"COL1A2-CD36","Col1a2","Cd36",0.00269230769230769,0.997307692307692,"receptor",0.990358992387107,0.017400298463114,0.990358992387109,"Cd36"
"COL1A2-CD44","Col1a2","Cd44",0.846692307692308,0.846692307692308,"ligand",0.929675389594512,0.454129919970275,0.929675389594518,"Col1a2"
"COL1A2-CD93","Col1a2","Cd93",0.00257692307692308,0.997423076923077,"receptor",0.988677156936283,0.168764121857781,0.988677156936286,"Cd93"
"COL1A2-FLT4","Col1a2","Flt4",3.84615384615385e-05,0.999961538461538,"receptor",0.999970993079189,0.109087496706478,0.999970993079188,"Flt4"
"COL1A2-ITGA1","Col1a2","Itga1",0.00123076923076923,0.998769230769231,"receptor",0.983205471643551,0.135894361677317,0.983205471643554,"Itga1"
"COL1A2-ITGA11","Col1a2","Itga11",0,1,"receptor",1,0.333515574971864,0.999999999999997,"Itga11"
"COL1A2-ITGA2","Col1a2","Itga2",0.000307692307692308,0.999692307692308,"receptor",0.982190843794084,0.122530498004187,0.982190843794086,"Itga2"
"COL1A2-ITGA2B","Col1a2","Itga2b",0.00173076923076923,0.998269230769231,"receptor",0.896420636704301,-0.0320868139959512,0.896420636704298,"Itga2b"
"COL1A2-ITGAV","Col1a2","Itgav",0.000576923076923077,0.999423076923077,"receptor",0.994695917601412,0.284740960599738,0.994695917601411,"Itgav"
"COL1A2-ITGB1","Col1a2","Itgb1",0.0152692307692308,0.984730769230769,"receptor",0.992107110976499,0.448241539183952,0.992107110976498,"Itgb1"
"COL1A2-ITGB3","Col1a2","Itgb3",0.000846153846153846,0.999153846153846,"receptor",0.93848134245873,0.0802080460860711,0.938481342458737,"Itgb3"
"COL2A1-DDR1","Col2a1","Ddr1",0.00811538461538461,0.991884615384615,"receptor",0.961072734004451,-0.100502007741017,0.961072734004458,"Ddr1"
"COL2A1-ITGA1","Col2a1","Itga1",0.0263846153846154,0.973615384615385,"receptor",0.887825540114858,-0.00847125239055382,0.887825540114857,"Itga1"
"COL2A1-ITGA10","Col2a1","Itga10",0.000384615384615385,0.999615384615385,"receptor",0.989906957534584,0.260507974300106,0.989906957534589,"Itga10"
"COL2A1-ITGA2","Col2a1","Itga2",0.00311538461538462,0.996884615384615,"receptor",0.915979262587986,-0.0305830370005411,0.915979262587985,"Itga2"
"COL2A1-ITGA2B","Col2a1","Itga2b",0.00619230769230769,0.993807692307692,"receptor",0.767937814992718,-0.0636564372508202,0.767937814992712,"Itga2b"
"COL2A1-ITGB1","Col2a1","Itgb1",0.382307692307692,0.617692307692308,"receptor",0.731233306566199,0.082102119563507,0.731233306566198,"Itgb1"
"COL2A1-MAG","Col2a1","Mag",0.000230769230769231,0.999769230769231,"receptor",0.941673608258857,-0.0274501183145503,0.941673608258858,"Mag"
"COL3A1-DDR1","Col3a1","Ddr1",0.000153846153846154,0.999846153846154,"receptor",0.999750085374613,0.118173719236589,0.999750085374613,"Ddr1"
"COL3A1-DDR2","Col3a1","Ddr2",0,1,"receptor",1,0.509651741253794,1,"Ddr2"
"COL3A1-ITGA2","Col3a1","Itga2",0.000153846153846154,0.999846153846154,"receptor",0.989238388995749,0.127602130621428,0.989238388995747,"Itga2"
"COL3A1-ITGB1","Col3a1","Itgb1",0.00665384615384615,0.993346153846154,"receptor",0.996120936794808,0.479281485072453,0.996120936794796,"Itgb1"
"COL3A1-MAG","Col3a1","Mag",0.000115384615384615,0.999884615384615,"receptor",0.995492540091087,0.0321529995879689,0.995492540091098,"Mag"
"COL4A1-CD47","Col4a1","Cd47",0.312346153846154,0.687653846153846,"receptor",0.617422344587362,0.420893781661583,0.617422344587362,"Cd47"
"COL4A1-CD93","Col4a1","Cd93",0.0461153846153846,0.953884615384615,"receptor",0.901046385916666,0.513438209751925,0.901046385916666,"Cd93"
"COL4A1-ITGA1","Col4a1","Itga1",0.0227692307692308,0.977230769230769,"receptor",0.940971716520471,0.382424048072055,0.940971716520472,"Itga1"
"COL4A1-ITGA2","Col4a1","Itga2",0.00434615384615385,0.995653846153846,"receptor",0.921879920072618,0.236128347320634,0.921879920072626,"Itga2"
"COL4A1-ITGAV","Col4a1","Itgav",0.0493461538461538,0.950653846153846,"receptor",0.91689920991251,0.374208189571975,0.916899209912508,"Itgav"
"COL4A1-ITGB1","Col4a1","Itgb1",0.644807692307692,0.644807692307692,"ligand",0.846140486955301,0.81438692239354,0.846140486955298,"Col4a1"
"COL4A1-ITGB8","Col4a1","Itgb8",0.0183076923076923,0.981692307692308,"receptor",0.840522552446674,0.109027383574225,0.84052255244667,"Itgb8"
"COL4A2-CD93","Col4a2","Cd93",0.159615384615385,0.840384615384615,"receptor",0.783581557654715,0.583691641063879,0.783581557654711,"Cd93"
"COL4A3-CD47","Col4a3","Cd47",0.998807692307692,0.998807692307692,"ligand",0.935241945307956,0.0478124786007785,0.935241945307953,"Col4a3"
"COL4A3-CD93","Col4a3","Cd93",0.995653846153846,0.995653846153846,"ligand",0.815265323424985,0.101983615862284,0.815265323424988,"Col4a3"
"COL4A3-ITGA1","Col4a3","Itga1",0.993576923076923,0.993576923076923,"ligand",0.736175018769233,0.117689957367067,0.736175018769229,"Col4a3"
"COL4A3-ITGA2","Col4a3","Itga2",0.953384615384615,0.953384615384615,"ligand",0.546877649590386,0.122887054012421,0.546877649590386,"Col4a3"
"COL4A3-ITGAV","Col4a3","Itgav",0.996307692307692,0.996307692307692,"ligand",0.845043671138696,0.102801479374238,0.84504367113869,"Col4a3"
"COL4A3-ITGB1","Col4a3","Itgb1",0.999961538461538,0.999961538461538,"ligand",0.999129908704834,0.1245226406446,0.999129908704835,"Col4a3"
"COL4A4-CD47","Col4a4","Cd47",0.995115384615385,0.995115384615385,"ligand",0.821603022700321,0.0393894198695252,0.821603022700324,"Col4a4"
"COL4A4-CD93","Col4a4","Cd93",0.983730769230769,0.983730769230769,"ligand",0.804134322833834,0.123719635782585,0.804134322833837,"Col4a4"
"COL4A4-ITGA1","Col4a4","Itga1",0.975807692307692,0.975807692307692,"ligand",0.696931707449505,0.137481923723613,0.696931707449509,"Col4a4"
"COL4A4-ITGA2","Col4a4","Itga2",0.888961538461538,0.888961538461538,"ligand",0.44029720704044,0.188872443227634,0.440297207040441,"Col4a4"
"COL4A4-ITGAV","Col4a4","Itgav",0.988615384615385,0.988615384615385,"ligand",0.72287751193852,0.160572175789245,0.722877511938516,"Col4a4"
"COL4A4-ITGB1","Col4a4","Itgb1",0.999461538461539,0.999461538461539,"ligand",0.972141100142566,0.158066809984478,0.972141100142566,"Col4a4"
"COL4A5-CD47","Col4a5","Cd47",0.945076923076923,0.945076923076923,"ligand",0.788752711358537,0.0870184254342566,0.788752711358537,"Col4a5"
"COL4A5-CD93","Col4a5","Cd93",0.814576923076923,0.814576923076923,"ligand",0.669245224107016,0.311260877288146,0.669245224107014,"Col4a5"
"COL4A5-ITGA1","Col4a5","Itga1",0.722961538461538,0.722961538461538,"ligand",0.577407029855406,0.426013401093757,0.577407029855407,"Col4a5"
"COL4A5-ITGA2","Col4a5","Itga2",0.120269230769231,0.879730769230769,"receptor",0.507129963694708,0.259492217067698,0.507129963694709,"Itga2"
"COL4A5-ITGAV","Col4a5","Itgav",0.861115384615385,0.861115384615385,"ligand",0.674994858452684,0.319115446374024,0.674994858452687,"Col4a5"
"COL4A5-ITGB1","Col4a5","Itgb1",0.991730769230769,0.991730769230769,"ligand",0.955818695863654,0.261102804856317,0.955818695863658,"Col4a5"
"COL4A6-CD47","Col4a6","Cd47",0.974307692307692,0.974307692307692,"ligand",0.827862719713028,0.0604454026704802,0.827862719713026,"Col4a6"
"COL4A6-CD93","Col4a6","Cd93",0.896653846153846,0.896653846153846,"ligand",0.71184138781948,0.269138996535162,0.711841387819477,"Col4a6"
"COL4A6-ITGA1","Col4a6","Itga1",0.827884615384615,0.827884615384615,"ligand",0.635145856924066,0.328200038994334,0.635145856924066,"Col4a6"
"COL4A6-ITGA2","Col4a6","Itga2",0.162576923076923,0.837423076923077,"receptor",0.42221438996972,0.311105001145977,0.422214389969721,"Itga2"
"COL4A6-ITGAV","Col4a6","Itgav",0.927576923076923,0.927576923076923,"ligand",0.69483373868123,0.281560451122907,0.69483373868123,"Col4a6"
"COL4A6-ITGB1","Col4a6","Itgb1",0.997730769230769,0.997730769230769,"ligand",0.957882534045882,0.253216563454263,0.957882534045883,"Col4a6"
