"mechanism","ligand","receptor","matched_partner","dom_gap","dom_true","R2_true","switchcoh_true","dom_null","R2_null","switchcoh_null"
"LIN7C-ABCA1","Lin7c","Abca1","Sdc3",0.0526538461538462,0.568,0.485014243100156,0.836849235533191,0.620653846153846,0.824234636070639,0.836404102961099
"LIN7C-HTR2C","Lin7c","Htr2c","Cd180",0.000269230769230799,0.999153846153846,0.847172134793048,0.998567834333269,0.999423076923077,0.984037869024269,0.999419392297271
"LIPC-LRP1","Lipc","Lrp1","Itgb2",0.00161538461538469,0.992615384615385,0.920303175426914,0.990478033675247,0.994230769230769,0.871496688002672,0.996903425585446
"LPL-CD44","Lpl","Cd44","Ntsr1",0,1,1,1,1,1,1
"LPL-GPIHBP1","Lpl","Gpihbp1","Chrm3",0.00838461538461532,0.888807692307692,0.497576357977212,0.920379330365783,0.880423076923077,0.296154258652336,0.924308109154248
"LPL-LRP1","Lpl","Lrp1","Itga8",0.00226923076923069,0.793269230769231,0.572733268587858,0.923611379910974,0.791,0.340385227911841,0.893903619121347
"LPL-LRP2","Lpl","Lrp2","Itgb4",0.000730769230769202,0.976961538461538,0.562878840819463,0.980510934778401,0.977692307692308,0.513253432280252,0.98209792916586
"LPL-SDC1","Lpl","Sdc1","Ntrk2",0.00349999999999995,0.545576923076923,0.422967763033965,0.877085349332301,0.542076923076923,0.27406450960861,0.915560286433133
"LPL-VLDLR","Lpl","Vldlr","Scn8a",0.0445384615384615,0.773923076923077,0.487801532988293,0.893264950648345,0.818461538461538,0.202725451004964,0.968337526611186
"LRP1B-PLAUR","Lrp1b","Plaur","Rtn4r",0.000346153846153774,0.998461538461539,0.729516790423838,0.998103348171086,0.998807692307692,0.996834685713402,0.998645248693633
"LRPAP1-LDLR","Lrpap1","Ldlr","Plxnb1",0.0117692307692308,0.938423076923077,0.641735159066103,0.931062512095994,0.926653846153846,0.553720152653056,0.925469324559706
"LRPAP1-LRP1","Lrpap1","Lrp1","Boc",0.0180769230769231,0.752230769230769,0.713653297892825,0.830714147474356,0.734153846153846,0.537642158506208,0.868589123282369
"LRPAP1-LRP2","Lrpap1","Lrp2","Htr2a",0.00146153846153851,0.992576923076923,0.625902632380881,0.991368298819431,0.994038461538462,0.633978615892291,0.992065028062706
"LRPAP1-LRP8","Lrpap1","Lrp8","Fzd9",0.00319230769230772,0.960884615384615,0.830185138038447,0.974143603638475,0.964076923076923,0.621152088644291,0.966208631701181
"LRPAP1-SORL1","Lrpap1","Sorl1","Itga5",0.00338461538461543,0.947307692307692,0.633184676724244,0.944048771047029,0.950692307692308,0.69404481150624,0.952525643506871
"LRPAP1-SORT1","Lrpap1","Sort1","Sdc4",0.0100769230769231,0.857115384615385,0.58273245758073,0.8766595703503,0.867192307692308,0.454761770944318,0.906967292432746
"LRPAP1-VLDLR","Lrpap1","Vldlr","Hhip",0.00234615384615378,0.929230769230769,0.603203904637286,0.927714341010257,0.926884615384615,0.488893430858757,0.948480743177859
"LTBP1-ITGB5","Ltbp1","Itgb5","Ryk",0.00219230769230772,0.530192307692308,0.558242692135689,0.829707760789626,0.528,0.519280911435002,0.821579252951423
"LTBP3-ITGB5","Ltbp3","Itgb5","Nrp2",0.00588461538461538,0.784461538461538,0.721266708691144,0.859938068511709,0.778576923076923,0.622936775498475,0.895316431197987
"LTF-GP9","Ltf","Gp9","Cd3d",0.00646153846153852,0.529538461538462,0.270191322035936,0.90160634797755,0.536,0.0116293950305439,0.956377007934972
"LTF-GPR162","Ltf","Gpr162","Ntrk1",0.0109230769230769,0.794923076923077,0.0234076338940162,0.965299012966905,0.805846153846154,0.979150865605371,0.931449583897813
"LTF-LRP1","Ltf","Lrp1","Nrxn1",0.0288076923076923,0.986653846153846,0.482516106843684,0.988968453648152,0.957846153846154,0.295737425488972,0.977627249854848
"LTF-LRP11","Ltf","Lrp11","Col13a1",0.0249615384615385,0.836384615384615,0.0773452655118142,0.958215598993613,0.861346153846154,0.105389635144008,0.961331526998258
"LTF-TFRC","Ltf","Tfrc","Cd247",0.0012692307692308,0.995423076923077,0.829660532212609,0.994348751693439,0.994153846153846,0.626613469912267,0.99417456938262
"LY86-CD180","Ly86","Cd180","Mcam",0.000230769230769257,0.958538461538462,0.547347267741563,0.978807818850397,0.958307692307692,0.47770799760827,0.959821946971163
"LYPD3-AGR2","Lypd3","Agr2","Ednra",0.00350000000000006,0.972884615384615,0.0954569237813786,0.988968453648152,0.976384615384615,0.496834586629429,0.987342752080511
"MATN1-ITGA1","Matn1","Itga1","Ldlr",0.0104230769230769,0.887615384615385,0.163905155972241,0.948074317785949,0.877192307692308,0.128287134632774,0.943313334623573
"MATN1-ITGB1","Matn1","Itgb1","Grm7",0.00853846153846149,0.991038461538462,0.578384217576933,0.993303657828527,0.9825,0.325762842763958,0.988794271337333
"MATN1-PTPRD","Matn1","Ptprd","Grm7",0.00334615384615378,0.985846153846154,0.49317369195009,0.989374879040062,0.9825,0.325762842763958,0.988794271337333
"MDK-ALK","Mdk","Alk","Grm3",0.000307692307692342,0.989038461538462,0.757962708657954,0.987187923359783,0.989346153846154,0.817414008853225,0.990400619314883
"MDK-ITGA4","Mdk","Itga4","Cd247",0.00596153846153846,0.945461538461538,0.819252345477381,0.964679698083995,0.9395,0.987762315640299,0.977162763692665
"MDK-ITGA6","Mdk","Itga6","Ephb3",3.84615384615428e-05,0.994692307692308,0.951207333964232,0.991736017031159,0.994730769230769,0.916750337112347,0.992394039094252
"MDK-ITGB1","Mdk","Itgb1","Gp1bb",0.0571923076923078,0.812923076923077,0.911668471483301,0.89899361331527,0.870115384615385,0.643167372641696,0.977878846526031
"MDK-LRP1","Mdk","Lrp1","Ednrb",0.0444615384615384,0.927923076923077,0.939399545683428,0.950183859105864,0.972384615384615,0.752388237962432,0.972885620282562
"MDK-LRP2","Mdk","Lrp2","Aplnr",3.84615384615428e-05,0.999576923076923,0.964496087369285,0.999225856396362,0.999615384615385,0.992381553060145,0.999264563576543
"MDK-PTPRB","Mdk","Ptprb","Fzd2",0.000153846153846171,0.997730769230769,0.950380801669855,0.996284110702535,0.997576923076923,0.988624560613058,0.996632475324173
"MDK-PTPRZ1","Mdk","Ptprz1","Ntrk3",0.00465384615384612,0.927346153846154,0.747696237793284,0.97222759821947,0.922692307692308,0.668414937762244,0.958699438745887
"MDK-SDC1","Mdk","Sdc1","Adcy8",0.00138461538461532,0.990192307692308,0.935618174057088,0.986762144377782,0.991576923076923,0.89805237556795,0.991736017031159
"MDK-SDC3","Mdk","Sdc3","Ptprg",0.00646153846153841,0.929346153846154,0.734867166608839,0.960847687245984,0.922884615384615,0.688148657341815,0.939616798916199
"MDK-SDC4","Mdk","Sdc4","Mylk",0.0037307692307692,0.987307692307692,0.821097159147276,0.987671763112057,0.983576923076923,0.878611220767249,0.983549448422682
"MDK-TSPAN1","Mdk","Tspan1","Pvr",3.84615384615428e-05,0.999192307692308,0.969803912847762,0.999458099477453,0.999153846153846,0.944379300315321,0.998683955873815
"MFAP2-NOTCH1","Mfap2","Notch1","Kcnn4",0.00357692307692314,0.938230769230769,0.607654623368984,0.95231275401587,0.941807692307692,0.943724775743375,0.984013934584866
"MFAP5-NOTCH1","Mfap5","Notch1","Boc",0.00207692307692298,0.7545,0.465779393305445,0.897445326107993,0.752423076923077,0.542457617242427,0.901470872846913
"MFGE8-ITGAV","Mfge8","Itgav","Epha4",0.00946153846153852,0.717307692307692,0.513109137344915,0.82918521385717,0.707846153846154,0.373704773456109,0.867156957615638
"MFGE8-ITGB3","Mfge8","Itgb3","Itgb8",0.0111923076923076,0.968884615384615,0.410002046490822,0.968705244822915,0.957692307692308,0.566514588002963,0.952603057867234
"MFGE8-PDGFRB","Mfge8","Pdgfrb","Lrp1",0.00538461538461543,0.755115384615385,0.475960172128933,0.84507451132185,0.749730769230769,0.554681005748922,0.846951809560674
"MFNG-NOTCH1","Mfng","Notch1","Itgam",0.0012692307692308,0.945230769230769,0.589451870106473,0.94586800851558,0.9465,0.118083525472457,0.962415328043352
"MFNG-NOTCH2","Mfng","Notch2","P2ry12",0.001,0.952307692307692,0.651357493264752,0.952757886587962,0.951307692307692,0.221990504932988,0.9633830075479
"MIA-CDH19","Mia","Cdh19","Mag",0.00161538461538469,0.989615384615385,0.473973028185663,0.992045674472615,0.991230769230769,0.409984872472276,0.991232823688794
"MIA-CDH7","Mia","Cdh7","Fgfr4",0.00103846153846154,0.860192307692308,0.388627764581843,0.971163150764467,0.861230769230769,0.338238767262736,0.956357654344881
"MMP13-LRP1","Mmp13","Lrp1","Fgfr2",0.00057692307692303,0.999269230769231,0.598132426508792,0.998877491774724,0.999846153846154,0.988433853624023,0.999690342558545
"MMP2-SDC2","Mmp2","Sdc2","Nrxn3",0.00561538461538469,0.7425,0.68923250478637,0.843506870524482,0.748115384615385,0.09648259773121,0.913470098703309
"MMP9-CD44","Mmp9","Cd44","Cxcr4",0,1,1,1,1,1,1
"MMP9-EPHB2","Mmp9","Ephb2","Tgfbr3",0.00465384615384623,0.854923076923077,0.324792128892335,0.905767369847107,0.859576923076923,0.300972620866675,0.909812270176118
"MMP9-ITGAM","Mmp9","Itgam","Fas",0.00107692307692309,0.956769230769231,0.528362073456843,0.966886007354364,0.955692307692308,0.254803346488135,0.965705438358816
"MMP9-ITGB2","Mmp9","Itgb2","Ptprd",0.0118461538461538,0.980346153846154,0.876448308501661,0.992006967292433,0.992192307692308,0.737657283270762,0.990555448035611
"MMP9-LRP1","Mmp9","Lrp1","Ptgir",0.00761538461538469,0.988846153846154,0.75400902394925,0.986742790787691,0.996461538461539,0.617732338892188,0.997735629959357
"MST1-MST1R","Mst1","Mst1r","Stra6",0.0662692307692307,0.676384615384615,0.12287056556034,0.956667311786336,0.610115384615385,0.0976835660164895,0.963944261660538
"MSTN-ACVR2B","Mstn","Acvr2b","Lrp8",0.00630769230769224,0.851923076923077,0.312600363516288,0.949719372943681,0.845615384615385,0.169236056074794,0.960944455196439
"NAMPT-INSR","Nampt","Insr","Itga4",0.0141153846153845,0.515461538461538,0.404047471126885,0.780317398877492,0.501346153846154,0.322675212620379,0.861196051867621
"NCAM1-CACNA1C","Ncam1","Cacna1c","Robo2",0.00134615384615389,0.751384615384615,0.472755205856167,0.866886007354364,0.752730769230769,0.720070899699952,0.876562802399845
"NCAM1-FGFR1","Ncam1","Fgfr1","Ptprg",0.00392307692307692,0.745923076923077,0.608460739673357,0.870292239210374,0.749846153846154,0.638552304087109,0.846564737758854
"NCAM1-FGFR2","Ncam1","Fgfr2","Epha6",0.00180769230769229,0.992884615384615,0.988871214093423,0.990361912134701,0.991076923076923,0.871353406735037,0.987865299012967
"NCAM1-GFRA1","Ncam1","Gfra1","Lrp5",0.00130769230769234,0.978576923076923,0.844358687903399,0.980588349138765,0.977269230769231,0.824752040780106,0.973137216953745
"NCAM1-PTPRA","Ncam1","Ptpra","Fxyd6",0.0406153846153846,0.703153846153846,0.71876641679837,0.841184439713567,0.743769230769231,0.915436988362223,0.874143603638475
"NCAM1-ROBO1","Ncam1","Robo1","Kidins220",0.0879230769230769,0.677769230769231,0.669642999777996,0.836926649893555,0.589846153846154,0.858745036832708,0.825101606347978
"NCAM1-ROBO3","Ncam1","Robo3","Cckbr",0,1,1,1,1,1,1
"NCAN-CDH2","Ncan","Cdh2","Csf1r",0.0228461538461538,0.699230769230769,0.673353484711408,0.90603832010838,0.676384615384615,0.37610997857587,0.904161021869557
"NCAN-SDC3","Ncan","Sdc3","Ptpra",0.00288461538461537,0.859192307692308,0.781657436312311,0.946700212889491,0.856307692307692,0.644265569662244,0.957634991290884
"NDP-FZD4","Ndp","Fzd4","Ptprb",0.00396153846153846,0.912961538461538,0.482917279409236,0.975730598025934,0.916923076923077,0.500806006487335,0.973601703115928
"NDP-LGR4","Ndp","Lgr4","Gfra2",0.000153846153846171,0.972692307692308,0.719134855278681,0.984420359976776,0.972538461538462,0.789568880115886,0.985465453841688
"NGF-KIDINS220","Ngf","Kidins220","Mchr1",7.69230769230855e-05,0.995769230769231,0.677210414985901,0.994077801432166,0.995846153846154,0.488526348796808,0.997058254306174
"NGF-MAGED1","Ngf","Maged1","Abca1",0.00749999999999995,0.999846153846154,0.992195253140803,0.999690342558545,0.992346153846154,0.642405437158202,0.989878072382427
"NGF-NGFR","Ngf","Ngfr","Cntn1",0.00846153846153841,0.923346153846154,0.277079358793911,0.951074124250048,0.914884615384615,0.214137813632359,0.951035417069866
"NGF-NTRK1","Ngf","Ntrk1","Axl",0.0102307692307693,1,1,1,0.989769230769231,0.67465040125908,0.987226630539965
"NGF-SORCS3","Ngf","Sorcs3","Itga3",0.00592307692307692,0.866076923076923,0.155722563657506,0.939113605573834,0.860153846153846,0.175212176314789,0.934952583704277
"NGF-SORT1","Ngf","Sort1","F2r",0.00211538461538463,0.977461538461538,0.42197732401274,0.975924133926843,0.979576923076923,0.474827743245942,0.978033675246758
"NID1-COL13A1","Nid1","Col13a1","Celsr1",0.000538461538461599,0.978384615384615,0.721341135141176,0.975382233404297,0.977846153846154,0.730698301540644,0.975111283143023
"NID1-ITGA3","Nid1","Itga3","Cftr",0.00634615384615389,0.983653846153846,0.569600956690258,0.983762337913683,0.99,0.504055584577931,0.990807044706793
"NID1-ITGAV","Nid1","Itgav","Ddr2",0.014576923076923,0.787730769230769,0.690899204682931,0.86438939423263,0.773153846153846,0.75485514073452,0.883762337913683
"NID1-ITGB1","Nid1","Itgb1","Kcnq3",0.00249999999999995,0.903538461538462,0.86769095214898,0.918889103928779,0.901038461538462,0.382655678408646,0.967485968647184
"NID1-ITGB3","Nid1","Itgb3","Rtn4rl1",0.00284615384615383,0.978538461538462,0.524764433841287,0.97706599574221,0.981384615384615,0.644135020184319,0.977704664215212
"NID1-PTPRF","Nid1","Ptprf","Gp1bb",0.00942307692307687,0.581576923076923,0.54039349362143,0.839868395587381,0.572153846153846,0.297460306653138,0.905651248306561
"NID2-COL13A1","Nid2","Col13a1","Trpc3",0.00269230769230777,0.966769230769231,0.693590392506514,0.966556996322818,0.964076923076923,0.530653536999709,0.966866653764273
"NLGN1-NRXN1","Nlgn1","Nrxn1","Plxnd1",0.00834615384615378,0.738461538461539,0.859804522106216,0.898122701761177,0.746807692307692,0.581100125216612,0.888407199535514
"NLGN1-NRXN2","Nlgn1","Nrxn2","Il1r1",0.001,0.987538461538462,0.995902885183883,0.988832978517515,0.986538461538462,0.675089565720739,0.982755951228953
"NLGN1-NRXN3","Nlgn1","Nrxn3","Ptprm",0.00873076923076921,0.758461538461539,0.788084064661418,0.877530481904393,0.749730769230769,0.475350351850669,0.848616218308496
"NLGN2-NRXN1","Nlgn2","Nrxn1","Ryk",0.00742307692307698,0.846423076923077,0.755379022938731,0.912541126378943,0.839,0.502241163270206,0.898316237662086
"NLGN2-NRXN2","Nlgn2","Nrxn2","Sirpa",0.00723076923076926,0.647846153846154,0.73893549989335,0.922275982194697,0.640615384615385,0.391708974715926,0.850938649119412
"NLGN2-NRXN3","Nlgn2","Nrxn3","Ddr2",0.00342307692307686,0.772961538461538,0.718082336778742,0.897348558157538,0.776384615384615,0.38927007462607,0.921385717050513
"NLGN3-NRXN1","Nlgn3","Nrxn1","Cd46",0.00557692307692303,0.9445,0.990609084819795,0.973214631314109,0.950076923076923,0.410643747904248,0.958718792335978
"NLGN3-NRXN2","Nlgn3","Nrxn2","Bcam",0.0354615384615384,0.547730769230769,0.963645162758581,0.94627443390749,0.583192307692308,0.164559543401641,0.95049351654732
"NLGN3-NRXN3","Nlgn3","Nrxn3","Itgb5",0.00853846153846149,0.879961538461538,0.972364342837034,0.944300367718212,0.871423076923077,0.569017273942281,0.973311399264564
"NMB-NMBR","Nmb","Nmbr","Fzd5",0.00819230769230761,0.832038461538462,0.461217924544131,0.916779562608864,0.823846153846154,0.102852522584054,0.923804915811883
"NOV-NOTCH1","Nov","Notch1","Lrp4",0.0277692307692308,0.795961538461538,0.411543500188663,0.890845751886975,0.768192307692308,0.409322695869641,0.890652215986065
"NOV-PLXNA1","Nov","Plxna1","Lrp8",0.00800000000000001,0.717115384615385,0.369974141096777,0.871917940778014,0.725115384615385,0.252239382997278,0.935281594735824
"NPNT-ITGA8","Npnt","Itga8","Gp1bb",0.00930769230769235,0.764923076923077,0.495146910344172,0.865066769885814,0.755615384615385,0.314670401916004,0.90301916005419
"NPNT-ITGB1","Npnt","Itgb1","Ptpru",0.00126923076923069,0.960807692307692,0.791202910465423,0.957170505128701,0.962076923076923,0.347586431896909,0.966963421714728
"NPPA-NPR1","Nppa","Npr1","Epor",0.00611538461538463,0.581384615384615,0.160145435339099,0.925778982001161,0.5875,0.0868665043761554,0.952448229146507
"NPPA-NPR3","Nppa","Npr3","Fgfr4",0.0104230769230769,0.527076923076923,0.487650118449002,0.920979291658603,0.5375,0.106934003416562,0.94567447261467
"NPPC-NPR2","Nppc","Npr2","Il7r",0.0035384615384616,0.945884615384615,0.602727964199032,0.983452680472228,0.942346153846154,0.293190248387145,0.992916586026708
"NPPC-NPR3","Nppc","Npr3","Ret",0.0132307692307693,0.840423076923077,0.413414056937798,0.973117863363654,0.827192307692308,0.733003856898019,0.96015095800271
"NPY-FAP","Npy","Fap","Gfra1",0.00730769230769224,0.588,0.100199203469112,0.933462357267273,0.580692307692308,0.195383095297876,0.87967873040449
"NPY-MC4R","Npy","Mc4r","Grm4",0.00192307692307692,0.979846153846154,0.510337660659954,0.984575188697503,0.977923076923077,0.943189677703895,0.991271530868976
"NPY-NPY1R","Npy","Npy1r","Trpc5",0.000384615384615428,0.946346153846154,0.362999689602308,0.973582349525837,0.946730769230769,0.173297360390002,0.964486162183085
"NRG1-ERBB2","Nrg1","Erbb2","Thbd",0.00192307692307692,0.555884615384615,0.226102809624926,0.846777627249855,0.553961538461538,0.161771167971965,0.887884652603058
"NRG1-ERBB3","Nrg1","Erbb3","Cav1",0.00130769230769234,0.797615384615385,0.363678550923457,0.894329398103348,0.798923076923077,0.157596150097322,0.92494677762725
"NRG1-ERBB4","Nrg1","Erbb4","Notch3",0.00300000000000011,0.528423076923077,0.468126459065198,0.829340042577898,0.531423076923077,0.270519973636677,0.847435649312948
"NRG1-GPC1","Nrg1","Gpc1","Nrxn2",0.0348846153846154,0.789461538461538,0.419058140104352,0.90160634797755,0.754576923076923,0.896989193010816,0.898838784594542
"NRG2-ERBB2","Nrg2","Erbb2","Erap1",0.00788461538461538,0.949230769230769,0.298018330384142,0.961021869556803,0.941346153846154,0.241268493253717,0.956609251016064
"NRG2-ERBB3","Nrg2","Erbb3","Il17rb",0.00230769230769223,0.909230769230769,0.194278450273059,0.950338687826592,0.906923076923077,0.0992248035248398,0.97826591832785
"NRG2-ERBB4","Nrg2","Erbb4","Lifr",0.001,0.972576923076923,0.752321672365826,0.973756531836656,0.973576923076923,0.401250829773438,0.973853299787111
"NRG3-ERBB4","Nrg3","Erbb4","Fxyd6",0.0505384615384615,0.722730769230769,0.527171882960895,0.856570543835882,0.672192307692308,0.881007420856383,0.892626282175344
"NRG4-EGFR","Nrg4","Egfr","Itga4",0.002,0.971423076923077,0.479164752877323,0.983781691503774,0.969423076923077,0.444948213578718,0.98349138765241
"NRG4-ERBB2","Nrg4","Erbb2","Ldlr",0.00130769230769223,0.966846153846154,0.488806847885572,0.981904393264951,0.965538461538462,0.446388120489558,0.98049158118831
"NRG4-ERBB4","Nrg4","Erbb4","Notch3",0.000384615384615317,0.971692307692308,0.607111415567714,0.983084962260499,0.972076923076923,0.502663475309164,0.983762337913683
"NRTN-GFRA1","Nrtn","Gfra1","Tie1",0.0164615384615384,0.539192307692308,0.26485874616752,0.865221598606541,0.555653846153846,0.349384087251778,0.875169343913296
"NRTN-GFRA2","Nrtn","Gfra2","Ngfr",0.0126153846153846,0.6345,0.302105723982618,0.87967873040449,0.621884615384615,0.273320815632048,0.910760596090575
"NRTN-RET","Nrtn","Ret","Glp2r",0.00919230769230761,0.808115384615385,0.211587285251281,0.940855428682021,0.798923076923077,0.581258731906724,0.980665763499129
